[00:00:02] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.01; DamageFactor: 3.01; Health: 17.9;  Old Health: 6.0; Default HP: 6.0
[00:03:44] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 8.79;  Old Health: 3.0; Default HP: 3.0
[00:03:45] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:03:46] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:03:46] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.1; DamageFactor: 3.1; Health: 84.32;  Old Health: 20.0; Default HP: 20.0
[00:03:47] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 6.85;  Old Health: 3.0; Default HP: 3.0
[00:03:48] [Server thread/INFO]: [STDOUT]: minecraft:drowned; HealthFactor: 2.9; DamageFactor: 2.9; Health: 67.78;  Old Health: 20.0; Default HP: 20.0
[00:03:49] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 75.52;  Old Health: 20.0; Default HP: 20.0
[00:03:49] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 59.93;  Old Health: 20.0; Default HP: 20.0
[00:03:49] [Server thread/INFO]: [STDOUT]: minecraft:drowned; HealthFactor: 3.0; DamageFactor: 3.0; Health: 64.98;  Old Health: 20.0; Default HP: 20.0
[00:03:50] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 3.0; DamageFactor: 3.0; Health: 104.26;  Old Health: 40.0; Default HP: 40.0
[00:03:50] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 3.1; DamageFactor: 3.1; Health: 42.58;  Old Health: 12.0; Default HP: 12.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 2.9; DamageFactor: 2.9; Health: 34.8;  Old Health: 12.0; Default HP: 12.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 2.9; DamageFactor: 2.9; Health: 44.16;  Old Health: 12.0; Default HP: 12.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 2.9; DamageFactor: 2.9; Health: 37.76;  Old Health: 12.0; Default HP: 12.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 47.26;  Old Health: 20.0; Default HP: 20.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 69.27;  Old Health: 20.0; Default HP: 20.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.1; DamageFactor: 3.1; Health: 79.69;  Old Health: 20.0; Default HP: 20.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.1; DamageFactor: 3.1; Health: 38.25;  Old Health: 20.0; Default HP: 20.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 69.86;  Old Health: 20.0; Default HP: 20.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 82.07;  Old Health: 20.0; Default HP: 20.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 2.9; DamageFactor: 2.9; Health: 34.8;  Old Health: 12.0; Default HP: 12.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:03:51] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:03:52] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:03:52] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 62.4;  Old Health: 20.0; Default HP: 20.0
[00:03:52] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:03:53] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 7.87;  Old Health: 3.0; Default HP: 3.0
[00:03:53] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.2; DamageFactor: 3.2; Health: 64.0;  Old Health: 20.0; Default HP: 20.0
[00:03:53] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.2; DamageFactor: 3.2; Health: 64.0;  Old Health: 20.0; Default HP: 20.0
[00:03:53] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 3.2; DamageFactor: 3.2; Health: 51.2;  Old Health: 16.0; Default HP: 16.0
[00:03:53] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 3.2; DamageFactor: 3.2; Health: 46.77;  Old Health: 16.0; Default HP: 16.0
[00:03:55] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:03:55] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 9.26;  Old Health: 3.0; Default HP: 3.0
[00:03:55] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 8.7;  Old Health: 3.0; Default HP: 3.0
[00:03:55] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 8.7;  Old Health: 3.0; Default HP: 3.0
[00:03:56] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 3.1; DamageFactor: 3.1; Health: 49.6;  Old Health: 16.0; Default HP: 16.0
[00:03:56] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 49.83;  Old Health: 20.0; Default HP: 20.0
[00:03:56] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 42.8;  Old Health: 20.0; Default HP: 20.0
[00:03:56] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:03:56] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:03:56] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 42.39;  Old Health: 20.0; Default HP: 20.0
[00:03:56] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 70.57;  Old Health: 20.0; Default HP: 20.0
[00:03:56] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 3.1; DamageFactor: 3.1; Health: 43.31;  Old Health: 12.0; Default HP: 12.0
[00:03:57] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 2.9; DamageFactor: 2.9; Health: 17.4;  Old Health: 6.0; Default HP: 6.0
[00:03:57] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 2.9; DamageFactor: 2.9; Health: 79.4;  Old Health: 20.0; Default HP: 20.0
[00:03:57] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:00] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.1; DamageFactor: 3.1; Health: 18.6;  Old Health: 6.0; Default HP: 6.0
[00:04:01] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.91; DamageFactor: 2.91; Health: 74.0;  Old Health: 20.0; Default HP: 20.0
[00:04:01] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.91; DamageFactor: 2.91; Health: 62.84;  Old Health: 20.0; Default HP: 20.0
[00:04:01] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 3.2; DamageFactor: 3.2; Health: 128.0;  Old Health: 40.0; Default HP: 40.0
[00:04:01] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 44.6;  Old Health: 20.0; Default HP: 20.0
[00:04:02] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.91; DamageFactor: 2.91; Health: 58.2;  Old Health: 20.0; Default HP: 20.0
[00:04:02] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.2; DamageFactor: 3.2; Health: 62.23;  Old Health: 20.0; Default HP: 20.0
[00:04:03] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 12.19;  Old Health: 6.0; Default HP: 6.0
[00:04:03] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 18.0;  Old Health: 6.0; Default HP: 6.0
[00:04:03] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 78.92;  Old Health: 20.0; Default HP: 20.0
[00:04:03] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 43.9;  Old Health: 20.0; Default HP: 20.0
[00:04:04] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:04] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:06] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:04:06] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 59.93;  Old Health: 20.0; Default HP: 20.0
[00:04:06] [Server thread/INFO]: [STDOUT]: minecraft:zombie_villager; HealthFactor: 2.91; DamageFactor: 2.91; Health: 58.2;  Old Health: 20.0; Default HP: 20.0
[00:04:07] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:07] [Server thread/INFO]: [STDOUT]: minecraft:slime; HealthFactor: 2.9; DamageFactor: 2.9; Health: 11.6;  Old Health: 4.0; Default HP: 20.0
[00:04:07] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 56.88;  Old Health: 20.0; Default HP: 20.0
[00:04:07] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 39.54;  Old Health: 20.0; Default HP: 20.0
[00:04:08] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:08] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 74.11;  Old Health: 20.0; Default HP: 20.0
[00:04:08] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 81.98;  Old Health: 20.0; Default HP: 20.0
[00:04:08] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:04:08] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 63.2;  Old Health: 20.0; Default HP: 20.0
[00:04:10] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:10] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 2.9; DamageFactor: 2.9; Health: 116.0;  Old Health: 40.0; Default HP: 40.0
[00:04:11] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.11; DamageFactor: 3.11; Health: 62.199999999999996;  Old Health: 20.0; Default HP: 20.0
[00:04:11] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.11; DamageFactor: 3.11; Health: 62.199999999999996;  Old Health: 20.0; Default HP: 20.0
[00:04:11] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:11] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:12] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 35.54;  Old Health: 10.0; Default HP: 10.0
[00:04:12] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 27.56;  Old Health: 10.0; Default HP: 10.0
[00:04:12] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 20.62;  Old Health: 10.0; Default HP: 10.0
[00:04:12] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 38.83;  Old Health: 10.0; Default HP: 10.0
[00:04:12] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 30.0;  Old Health: 10.0; Default HP: 10.0
[00:04:12] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 30.0;  Old Health: 10.0; Default HP: 10.0
[00:04:12] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.91; DamageFactor: 2.91; Health: 58.2;  Old Health: 20.0; Default HP: 20.0
[00:04:12] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.91; DamageFactor: 2.91; Health: 58.2;  Old Health: 20.0; Default HP: 20.0
[00:04:13] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 8.52;  Old Health: 3.0; Default HP: 3.0
[00:04:14] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 72.11;  Old Health: 20.0; Default HP: 20.0
[00:04:14] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.01; DamageFactor: 3.01; Health: 60.199999999999996;  Old Health: 20.0; Default HP: 20.0
[00:04:14] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 3.01; DamageFactor: 3.01; Health: 159.59;  Old Health: 40.0; Default HP: 40.0
[00:04:15] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:04:15] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:15] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 43.57;  Old Health: 20.0; Default HP: 20.0
[00:04:15] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 2.9; DamageFactor: 2.9; Health: 45.37;  Old Health: 20.0; Default HP: 20.0
[00:04:15] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 65.69;  Old Health: 20.0; Default HP: 20.0
[00:04:15] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 64.48;  Old Health: 20.0; Default HP: 20.0
[00:04:17] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:04:17] [Server thread/INFO]: [STDOUT]: minecraft:cave_spider; HealthFactor: 3.01; DamageFactor: 3.01; Health: 36.12;  Old Health: 12.0; Default HP: 12.0
[00:04:19] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 20.02;  Old Health: 6.0; Default HP: 6.0
[00:04:19] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 18.0;  Old Health: 6.0; Default HP: 6.0
[00:04:19] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 18.0;  Old Health: 6.0; Default HP: 6.0
[00:04:19] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 18.18;  Old Health: 6.0; Default HP: 6.0
[00:04:19] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 2.91; DamageFactor: 2.91; Health: 133.7;  Old Health: 40.0; Default HP: 40.0
[00:04:20] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.91; DamageFactor: 2.91; Health: 53.45;  Old Health: 20.0; Default HP: 20.0
[00:04:20] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 2.91; DamageFactor: 2.91; Health: 75.78;  Old Health: 20.0; Default HP: 20.0
[00:04:20] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:20] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:04:20] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 2.9; DamageFactor: 2.9; Health: 46.4;  Old Health: 16.0; Default HP: 16.0
[00:04:20] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 2.9; DamageFactor: 2.9; Health: 140.77;  Old Health: 40.0; Default HP: 40.0
[00:04:20] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:21] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.91; DamageFactor: 2.91; Health: 69.28;  Old Health: 20.0; Default HP: 20.0
[00:04:22] [Server thread/INFO]: [STDOUT]: minecraft:enderman; HealthFactor: 3.01; DamageFactor: 3.01; Health: 88.8;  Old Health: 40.0; Default HP: 40.0
[00:04:23] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:04:24] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.91; DamageFactor: 2.91; Health: 49.35;  Old Health: 20.0; Default HP: 20.0
[00:04:27] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 22.91;  Old Health: 10.0; Default HP: 10.0
[00:04:27] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 30.0;  Old Health: 10.0; Default HP: 10.0
[00:04:27] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 38.8;  Old Health: 10.0; Default HP: 10.0
[00:04:27] [Server thread/INFO]: [STDOUT]: minecraft:glow_squid; HealthFactor: 3.0; DamageFactor: 3.0; Health: 23.75;  Old Health: 10.0; Default HP: 10.0
[00:04:28] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 18.0;  Old Health: 6.0; Default HP: 6.0
[00:04:28] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.0; DamageFactor: 3.0; Health: 13.13;  Old Health: 6.0; Default HP: 6.0
[00:04:28] [Server thread/INFO]: [STDOUT]: minecraft:salmon; HealthFactor: 2.9; DamageFactor: 2.9; Health: 8.7;  Old Health: 3.0; Default HP: 3.0
[00:04:29] [Server thread/INFO]: [STDOUT]: minecraft:skeleton; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:29] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:29] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:29] [Server thread/INFO]: [STDOUT]: minecraft:drowned; HealthFactor: 3.0; DamageFactor: 3.0; Health: 60.0;  Old Health: 20.0; Default HP: 20.0
[00:04:30] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.1; DamageFactor: 3.1; Health: 18.6;  Old Health: 6.0; Default HP: 6.0
[00:04:30] [Server thread/INFO]: [STDOUT]: minecraft:bat; HealthFactor: 3.1; DamageFactor: 3.1; Health: 19.34;  Old Health: 6.0; Default HP: 6.0
[00:04:31] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 2.9; DamageFactor: 2.9; Health: 61.13;  Old Health: 20.0; Default HP: 20.0
[00:04:32] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:04:32] [Server thread/INFO]: [STDOUT]: minecraft:zombie; HealthFactor: 3.1; DamageFactor: 3.1; Health: 62.0;  Old Health: 20.0; Default HP: 20.0
[00:04:32] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:32] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:32] [Server thread/INFO]: [STDOUT]: minecraft:spider; HealthFactor: 2.9; DamageFactor: 2.9; Health: 46.4;  Old Health: 16.0; Default HP: 16.0
[00:04:34] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 62.97;  Old Health: 20.0; Default HP: 20.0
[00:04:34] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 43.26;  Old Health: 20.0; Default HP: 20.0
[00:04:34] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 58.0;  Old Health: 20.0; Default HP: 20.0
[00:04:36] [Server thread/INFO]: [STDOUT]: minecraft:creeper; HealthFactor: 2.9; DamageFactor: 2.9; Health: 80.0;  Old Health: 20.0; Default HP: 20.0
